Locality,Type,Rent,Area,Furnishing_Status,Bathroom,Balcony,Parking,Carpet_Area,Annual_Rent,Price,ROI (%)
prabhadevi,0,55000,750.0,0,2.0,1.0,1.0,600.0,660000,7500000.0,8.799999999999999
prabhadevi,2,70000,900.0,1,2.0,2.0,1.0,750.0,840000,9000000.0,9.333333333333334
prabhadevi,3,100000,1500.0,1,3.0,1.0,1.0,1200.0,1200000,15000000.0,8.0
prabhadevi,0,35000,500.0,1,1.0,1.0,0.0,375.0,420000,5000000.0,8.4
prabhadevi,2,110000,1250.0,1,2.0,1.0,1.0,900.0,1320000,12500000.0,10.56
prabhadevi,2,50000,750.0,0,1.0,1.0,1.0,650.0,600000,7500000.0,8.0
prabhadevi,0,32000,450.0,1,1.0,1.0,0.0,350.0,384000,4500000.0,8.533333333333333
prabhadevi,2,65000,900.0,2,2.0,2.0,1.0,750.0,780000,9000000.0,8.666666666666668
prabhadevi,1,25000,350.0,0,1.0,1.0,0.0,250.0,300000,3500000.0,8.571428571428571
prabhadevi,2,70000,850.0,1,2.0,2.0,1.0,700.0,840000,8500000.0,9.88235294117647
prabhadevi,2,125000,950.0,2,2.0,1.0,2.0,850.0,1500000,9500000.0,15.789473684210526
prabhadevi,0,16000,300.0,2,1.0,1.0,2.0,270.0,192000,3000000.0,6.4
prabhadevi,0,29000,350.0,0,1.0,1.0,0.0,350.0,348000,3500000.0,9.942857142857145
santacruz,2,65000,1000.0,0,2.0,2.0,1.0,950.0,780000,10000000.0,7.8
santacruz,2,80000,1000.0,1,2.0,1.0,1.0,850.0,960000,10000000.0,9.6
santacruz,3,175000,1700.0,0,3.0,1.0,2.0,1300.0,2100000,17000000.0,12.352941176470589
santacruz,2,66000,1200.0,0,2.0,4.0,1.0,780.0,792000,12000000.0,6.6000000000000005
santacruz,3,110000,1400.0,0,3.0,3.0,1.0,1150.0,1320000,14000000.0,9.428571428571429
santacruz,3,240000,2000.0,0,3.0,1.0,2.0,1300.0,2880000,20000000.0,14.4
santacruz,3,160000,1350.0,1,2.0,2.0,2.0,1060.0,1920000,13500000.0,14.22222222222222
santacruz,2,60000,700.0,0,2.0,2.0,1.0,600.0,720000,7000000.0,10.285714285714285
santacruz,2,55000,800.0,0,1.0,1.0,1.0,700.0,660000,8000000.0,8.25
santacruz,2,67000,1100.0,1,2.0,2.0,1.0,800.0,804000,11000000.0,7.309090909090909
santacruz,0,34000,800.0,1,1.0,1.0,1.0,550.0,408000,8000000.0,5.1
santacruz,2,65000,840.0,0,2.0,3.0,1.0,750.0,780000,8400000.0,9.285714285714286
santacruz,1,32000,350.0,0,1.0,1.0,1.0,300.0,384000,3500000.0,10.971428571428572
santacruz,2,60000,800.0,1,2.0,1.0,1.0,750.0,720000,8000000.0,9.0
santacruz,2,69000,990.0,1,2.0,2.0,2.0,800.0,828000,9900000.0,8.363636363636363
sion,0,40000,1000.0,1,2.0,1.0,0.0,550.0,480000,10000000.0,4.8
sion,2,75000,1000.0,0,2.0,1.0,1.0,850.0,900000,10000000.0,9.0
sion,0,42000,511.0,1,1.0,2.0,2.0,511.0,504000,5110000.0,9.863013698630136
sion,0,32000,560.0,1,1.0,1.0,0.0,480.0,384000,5600000.0,6.857142857142858
sion,0,45000,650.0,1,1.0,2.0,1.0,496.0,540000,6500000.0,8.307692307692308
sion,3,100000,1500.0,1,3.0,1.0,1.0,1250.0,1200000,15000000.0,8.0
sion,0,45000,650.0,1,1.0,1.0,1.0,495.0,540000,6500000.0,8.307692307692308
sion,3,89000,1600.0,1,2.0,1.0,2.0,1330.0,1068000,16000000.0,6.675000000000001
sion,2,70000,1373.0,1,2.0,3.0,1.0,995.0,840000,13730000.0,6.117989803350328
sion,0,43000,650.0,1,1.0,2.0,1.0,460.0,516000,6500000.0,7.938461538461539
sion,2,73000,1100.0,1,4.0,1.0,1.0,936.0,876000,11000000.0,7.963636363636363
sion,0,45000,600.0,1,2.0,2.0,1.0,435.0,540000,6000000.0,9.0
sion,0,55000,650.0,1,2.0,1.0,1.0,512.0,660000,6500000.0,10.153846153846152
sion,0,47000,720.0,1,2.0,1.0,1.0,515.0,564000,7200000.0,7.833333333333334
sion,2,75000,1377.0,0,2.0,3.0,1.0,955.0,900000,13770000.0,6.535947712418301
sion,0,45000,800.0,1,2.0,1.0,1.0,485.0,540000,8000000.0,6.75
sion,3,80000,1450.0,1,4.0,3.0,2.0,1089.0,960000,14500000.0,6.620689655172414
sion,0,40000,650.0,1,1.0,1.0,1.0,463.0,480000,6500000.0,7.384615384615385
sion,2,82000,1350.0,0,2.0,2.0,1.0,925.0,984000,13500000.0,7.28888888888889
sion,2,60000,1200.0,2,2.0,1.0,1.0,750.0,720000,12000000.0,6.0
sion,2,60000,1350.0,2,2.0,1.0,1.0,850.0,720000,13500000.0,5.333333333333334
sion,2,65000,900.0,1,2.0,2.0,1.0,600.0,780000,9000000.0,8.666666666666668
sion,0,45000,650.0,1,2.0,1.0,1.0,500.0,540000,6500000.0,8.307692307692308
sion,0,33500,765.0,1,1.0,2.0,1.0,511.0,402000,7650000.0,5.254901960784314
sion,3,85000,1300.0,0,2.0,2.0,1.0,900.0,1020000,13000000.0,7.846153846153846
sion,3,99999,1100.0,1,3.0,1.0,1.0,936.0,1199988,11000000.0,10.908981818181818
sion,2,65000,1000.0,1,2.0,3.0,1.0,925.0,780000,10000000.0,7.8
sion,3,59000,1450.0,0,3.0,4.0,1.0,1050.0,708000,14500000.0,4.882758620689655
sion,2,48500,1250.0,1,2.0,3.0,1.0,1050.0,582000,12500000.0,4.656
sion,0,29000,700.0,2,2.0,2.0,1.0,550.0,348000,7000000.0,4.971428571428572
sion,0,41000,620.0,2,1.0,2.0,1.0,470.0,492000,6200000.0,7.935483870967743
sion,0,40000,610.0,1,1.0,2.0,1.0,460.0,480000,6100000.0,7.868852459016394
sion,0,43000,500.0,1,2.0,1.0,1.0,490.0,516000,5000000.0,10.32
sion,2,65000,900.0,1,2.0,1.0,1.0,750.0,780000,9000000.0,8.666666666666668
sion,2,65000,900.0,1,2.0,1.0,1.0,750.0,780000,9000000.0,8.666666666666668
sion,0,42000,600.0,1,2.0,1.0,1.0,490.0,504000,6000000.0,8.4
sion,2,63000,1450.0,1,2.0,3.0,0.0,950.0,756000,14500000.0,5.213793103448276
sion,0,43000,800.0,1,1.0,2.0,0.0,463.0,516000,8000000.0,6.45
sion,3,85000,1950.0,1,4.0,5.0,0.0,1330.0,1020000,19500000.0,5.230769230769231
sion,0,43000,800.0,1,1.0,1.0,1.0,450.0,516000,8000000.0,6.45
sion,2,50000,1000.0,1,2.0,1.0,2.0,960.0,600000,10000000.0,6.0
sion,2,68000,1100.0,1,2.0,1.0,1.0,957.0,816000,11000000.0,7.418181818181818
sion,0,45000,730.0,1,2.0,1.0,1.0,450.0,540000,7300000.0,7.397260273972603
sion,0,46000,650.0,1,2.0,1.0,1.0,513.0,552000,6500000.0,8.492307692307692
sion,2,65000,1050.0,1,2.0,1.0,1.0,635.0,780000,10500000.0,7.428571428571429
sion,3,80000,1200.0,1,2.0,3.0,1.0,1020.0,960000,12000000.0,8.0
sion,2,58000,1350.0,1,2.0,2.0,2.0,958.0,696000,13500000.0,5.155555555555556
sion,2,60000,790.0,1,2.0,3.0,1.0,638.0,720000,7900000.0,9.113924050632912
sion,2,54000,750.0,1,2.0,2.0,1.0,638.0,648000,7500000.0,8.64
sion,0,44000,650.0,1,1.0,2.0,1.0,440.0,528000,6500000.0,8.123076923076923
sion,3,81000,1800.0,1,4.0,3.0,3.0,1321.0,972000,18000000.0,5.4
sion,3,82000,1800.0,1,3.0,3.0,2.0,1321.0,984000,18000000.0,5.466666666666667
sion,2,70000,1220.0,1,2.0,1.0,1.0,970.0,840000,12200000.0,6.885245901639345
sion,0,44000,774.0,1,1.0,1.0,1.0,485.0,528000,7740000.0,6.821705426356589
sion,2,64000,1200.0,1,2.0,1.0,1.0,934.0,768000,12000000.0,6.4
sion,3,89000,1550.0,1,2.0,1.0,1.0,1325.0,1068000,15500000.0,6.890322580645162
sion,0,45000,650.0,1,1.0,1.0,1.0,485.0,540000,6500000.0,8.307692307692308
sion,3,93000,2524.0,1,3.0,3.0,2.0,1530.0,1116000,25240000.0,4.4215530903328055
sion,2,62000,1575.0,1,2.0,2.0,1.0,955.0,744000,15750000.0,4.723809523809524
sion,3,65000,1791.0,1,3.0,3.0,2.0,1086.0,780000,17910000.0,4.355108877721943
sion,3,83000,2194.0,1,3.0,3.0,2.0,1330.0,996000,21940000.0,4.539653600729262
sion,3,85000,1100.0,1,2.0,1.0,1.0,900.0,1020000,11000000.0,9.272727272727272
sion,2,75000,1050.0,1,2.0,1.0,1.0,850.0,900000,10500000.0,8.571428571428571
sion,0,44000,738.0,1,1.0,1.0,1.0,459.0,528000,7380000.0,7.154471544715448
sion,0,43000,650.0,2,1.0,1.0,1.0,483.0,516000,6500000.0,7.938461538461539
sion,2,50000,850.0,2,2.0,1.0,1.0,750.0,600000,8500000.0,7.0588235294117645
sion,0,35000,650.0,2,1.0,1.0,0.0,500.0,420000,6500000.0,6.461538461538462
sion,2,110000,950.0,1,3.0,1.0,1.0,920.0,1320000,9500000.0,13.894736842105262
sion,3,125000,1002.0,1,3.0,1.0,1.0,969.0,1500000,10020000.0,14.97005988023952
sion,2,75000,950.0,0,2.0,2.0,1.0,860.0,900000,9500000.0,9.473684210526317
sion,2,64000,1455.0,1,1.0,1.0,1.0,955.0,768000,14550000.0,5.278350515463917
sion,2,65000,1455.0,1,1.0,1.0,1.0,954.0,780000,14550000.0,5.360824742268041
sion,2,67000,1431.0,1,1.0,1.0,1.0,955.0,804000,14310000.0,5.618448637316561
sion,2,68000,1100.0,1,1.0,1.0,1.0,955.0,816000,11000000.0,7.418181818181818
sion,3,85000,2124.0,1,1.0,1.0,1.0,1311.0,1020000,21240000.0,4.80225988700565
sion,3,95000,2120.0,1,1.0,1.0,1.0,1450.0,1140000,21200000.0,5.377358490566038
sion,3,94000,2120.0,1,2.0,1.0,1.0,1450.0,1128000,21200000.0,5.320754716981132
sion,2,86000,1250.0,1,1.0,1.0,1.0,800.0,1032000,12500000.0,8.256
sion,2,66000,1680.0,2,1.0,1.0,1.0,955.0,792000,16800000.0,4.714285714285714
sion,0,46000,500.0,1,1.0,1.0,1.0,385.0,552000,5000000.0,11.04
sion,0,48000,750.0,1,1.0,1.0,1.0,511.0,576000,7500000.0,7.68
sion,0,35000,550.0,2,1.0,1.0,0.0,450.0,420000,5500000.0,7.636363636363637
sion,0,40000,450.0,2,1.0,1.0,0.0,400.0,480000,4500000.0,10.666666666666668
sion,0,40000,700.0,1,1.0,1.0,0.0,450.0,480000,7000000.0,6.857142857142858
sion,0,35000,650.0,0,2.0,2.0,0.0,550.0,420000,6500000.0,6.461538461538462
sion,2,65000,1220.0,1,2.0,3.0,2.0,906.0,780000,12200000.0,6.393442622950819
sion,0,46000,750.0,1,1.0,2.0,1.0,465.0,552000,7500000.0,7.359999999999999
sion,2,62000,880.0,1,2.0,3.0,1.0,638.0,744000,8800000.0,8.454545454545455
sion,0,50000,705.0,1,2.0,2.0,1.0,511.0,600000,7050000.0,8.51063829787234
sion,3,85000,1555.0,1,4.0,4.0,1.0,1300.0,1020000,15550000.0,6.559485530546624
sion,2,58000,1100.0,1,2.0,3.0,1.0,935.0,696000,11000000.0,6.327272727272727
sion,3,85000,1500.0,1,3.0,4.0,1.0,1350.0,1020000,15000000.0,6.800000000000001
sion,2,72000,1350.0,1,2.0,3.0,2.0,950.0,864000,13500000.0,6.4
sion,0,46000,650.0,1,1.0,1.0,1.0,500.0,552000,6500000.0,8.492307692307692
sion,3,90000,1846.0,1,3.0,4.0,1.0,1336.0,1080000,18460000.0,5.850487540628386
sion,2,63000,1200.0,1,2.0,3.0,1.0,935.0,756000,12000000.0,6.3
sion,3,65000,1350.0,1,2.0,3.0,2.0,1076.0,780000,13500000.0,5.777777777777778
sion,3,75000,1500.0,1,3.0,4.0,1.0,1100.0,900000,15000000.0,6.0
sion,0,45000,600.0,1,1.0,2.0,1.0,500.0,540000,6000000.0,9.0
sion,2,60000,1100.0,1,2.0,3.0,1.0,906.0,720000,11000000.0,6.545454545454546
sion,2,60000,1105.0,1,2.0,3.0,1.0,955.0,720000,11050000.0,6.515837104072399
sion,0,45000,600.0,1,1.0,2.0,1.0,470.0,540000,6000000.0,9.0
sion,3,73000,1200.0,1,3.0,4.0,1.0,1075.0,876000,12000000.0,7.3
sion,2,53000,700.0,1,2.0,3.0,1.0,683.0,636000,7000000.0,9.085714285714284
sion,3,80000,1935.0,2,2.0,1.0,1.0,1150.0,960000,19350000.0,4.961240310077519
sion,0,42000,750.0,2,2.0,1.0,1.0,450.0,504000,7500000.0,6.72
sion,2,65000,1150.0,2,3.0,1.0,1.0,938.0,780000,11500000.0,6.782608695652175
sion,3,70000,1200.0,1,3.0,1.0,1.0,1000.0,840000,12000000.0,7.000000000000001
sion,2,30000,750.0,1,2.0,1.0,0.0,680.0,360000,7500000.0,4.8
sion,2,75000,1100.0,2,3.0,1.0,1.0,950.0,900000,11000000.0,8.181818181818182
sion,3,95000,1300.0,1,3.0,1.0,1.0,1100.0,1140000,13000000.0,8.76923076923077
sion,2,35000,750.0,1,2.0,1.0,0.0,700.0,420000,7500000.0,5.6000000000000005
sion,2,36000,900.0,2,2.0,1.0,0.0,750.0,432000,9000000.0,4.8
sion,0,27000,560.0,1,1.0,1.0,0.0,490.0,324000,5600000.0,5.785714285714286
sion,2,50000,700.0,0,2.0,1.0,0.0,600.0,600000,7000000.0,8.571428571428571
sion,2,48000,750.0,0,2.0,1.0,0.0,650.0,576000,7500000.0,7.68
sion,0,27500,650.0,2,2.0,1.0,1.0,475.0,330000,6500000.0,5.076923076923077
sion,0,27000,600.0,1,1.0,1.0,0.0,500.0,324000,6000000.0,5.4
sion,2,75000,1431.0,0,3.0,3.0,1.0,930.0,900000,14310000.0,6.289308176100629
sion,2,76000,1377.0,0,2.0,3.0,1.0,955.0,912000,13770000.0,6.623093681917211
sion,2,77000,1193.0,0,2.0,3.0,3.0,955.0,924000,11930000.0,7.745180217937972
sion,2,78000,1193.0,1,2.0,3.0,2.0,955.0,936000,11930000.0,7.845766974015087
sion,0,47000,578.0,1,1.0,1.0,1.0,463.0,564000,5780000.0,9.757785467128029
sion,0,28000,650.0,1,1.0,1.0,0.0,450.0,336000,6500000.0,5.169230769230769
sion,0,30000,600.0,1,1.0,1.0,0.0,500.0,360000,6000000.0,6.0
sion,2,40000,900.0,1,2.0,1.0,0.0,790.0,480000,9000000.0,5.333333333333334
sion,2,78000,1156.0,0,2.0,3.0,1.0,925.0,936000,11560000.0,8.09688581314879
sion,2,69000,1000.0,0,2.0,2.0,1.0,950.0,828000,10000000.0,8.28
sion,0,41000,600.0,1,1.0,2.0,2.0,513.0,492000,6000000.0,8.200000000000001
sion,2,64000,1000.0,1,2.0,1.0,1.0,955.0,768000,10000000.0,7.68
sion,0,28000,600.0,2,2.0,1.0,0.0,530.0,336000,6000000.0,5.6000000000000005
sion,2,35000,780.0,0,2.0,2.0,0.0,650.0,420000,7800000.0,5.384615384615385
sion,2,37000,750.0,0,2.0,1.0,0.0,550.0,444000,7500000.0,5.92
sion,2,42000,1000.0,1,2.0,1.0,0.0,700.0,504000,10000000.0,5.04
sion,3,60000,1500.0,0,3.0,2.0,2.0,900.0,720000,15000000.0,4.8
sion,2,62000,1400.0,1,3.0,2.0,1.0,935.0,744000,14000000.0,5.314285714285714
sion,3,100000,1543.0,1,4.0,3.0,2.0,1493.0,1200000,15430000.0,7.777057679844458
sion,0,37000,800.0,1,2.0,2.0,0.0,560.0,444000,8000000.0,5.55
sion,2,38000,800.0,1,2.0,2.0,0.0,560.0,456000,8000000.0,5.7
sion,3,90000,1634.0,1,3.0,4.0,2.0,1089.0,1080000,16340000.0,6.609547123623011
sion,0,28000,600.0,2,2.0,1.0,0.0,530.0,336000,6000000.0,5.6000000000000005
sion,2,37000,750.0,0,2.0,1.0,0.0,560.0,444000,7500000.0,5.92
sion,0,25000,650.0,1,2.0,1.0,0.0,500.0,300000,6500000.0,4.615384615384616
sion,2,65000,1500.0,2,2.0,2.0,1.0,1000.0,780000,15000000.0,5.2
sion,3,95000,1800.0,1,4.0,4.0,2.0,1510.0,1140000,18000000.0,6.333333333333334
sion,3,60000,1400.0,0,3.0,2.0,1.0,1000.0,720000,14000000.0,5.142857142857142
sion,0,35000,600.0,0,1.0,1.0,0.0,500.0,420000,6000000.0,7.000000000000001
sion,2,60000,1300.0,2,2.0,3.0,1.0,900.0,720000,13000000.0,5.538461538461538
sion,0,45000,800.0,2,1.0,2.0,1.0,550.0,540000,8000000.0,6.75
sion,3,80000,1500.0,2,3.0,4.0,2.0,1303.0,960000,15000000.0,6.4
sion,3,95000,1600.0,1,3.0,3.0,1.0,1200.0,1140000,16000000.0,7.124999999999999
sion,2,60000,1200.0,1,2.0,2.0,1.0,906.0,720000,12000000.0,6.0
sion,2,70000,1570.0,1,2.0,2.0,1.0,1456.0,840000,15700000.0,5.35031847133758
sion,3,70000,1500.0,1,3.0,2.0,2.0,1100.0,840000,15000000.0,5.6000000000000005
sion,3,80000,1600.0,1,3.0,2.0,2.0,1250.0,960000,16000000.0,6.0
sion,0,39000,700.0,1,1.0,2.0,1.0,500.0,468000,7000000.0,6.685714285714285
sion,2,61000,1146.0,1,2.0,3.0,1.0,955.0,732000,11460000.0,6.387434554973822
sion,0,42000,650.0,1,2.0,1.0,1.0,485.0,504000,6500000.0,7.753846153846154
sion,2,55000,800.0,1,2.0,2.0,1.0,685.0,660000,8000000.0,8.25
sion,2,65000,1350.0,1,2.0,2.0,1.0,955.0,780000,13500000.0,5.777777777777778
sion,0,41000,700.0,1,1.0,2.0,1.0,513.0,492000,7000000.0,7.0285714285714285
sion,3,81000,1300.0,1,3.0,3.0,2.0,1000.0,972000,13000000.0,7.476923076923077
sion,2,40000,1200.0,2,2.0,5.0,1.0,715.0,480000,12000000.0,4.0
sion,2,40000,1500.0,0,2.0,2.0,1.0,800.0,480000,15000000.0,3.2
sion,2,110000,1350.0,2,3.0,1.0,2.0,986.0,1320000,13500000.0,9.77777777777778
sion,0,27000,495.0,1,1.0,1.0,2.0,350.0,324000,4950000.0,6.545454545454546
sion,2,35000,800.0,2,1.0,1.0,0.0,610.0,420000,8000000.0,5.25
sion,0,43000,725.0,1,1.0,2.0,1.0,625.0,516000,7250000.0,7.117241379310345
sion,0,26000,480.0,2,1.0,1.0,1.0,450.0,312000,4800000.0,6.5
sion,2,33000,700.0,1,1.0,1.0,1.0,585.0,396000,7000000.0,5.6571428571428575
sion,2,30000,700.0,1,1.0,1.0,1.0,585.0,360000,7000000.0,5.142857142857142
sion,0,35000,650.0,1,2.0,1.0,0.0,650.0,420000,6500000.0,6.461538461538462
sion,3,38000,1076.0,0,2.0,1.0,1.0,730.0,456000,10760000.0,4.237918215613383
sion,0,35000,600.0,1,1.0,1.0,1.0,525.0,420000,6000000.0,7.000000000000001
sion,1,14000,250.0,1,1.0,1.0,2.0,225.0,168000,2500000.0,6.72
sion,0,35000,750.0,2,2.0,2.0,0.0,600.0,420000,7500000.0,5.6000000000000005
sion,2,65000,1350.0,1,2.0,1.0,2.0,900.0,780000,13500000.0,5.777777777777778
sion,1,11000,275.0,1,1.0,1.0,1.0,225.0,132000,2750000.0,4.8
sion,0,36000,600.0,0,1.0,1.0,0.0,500.0,432000,6000000.0,7.199999999999999
sion,0,17000,350.0,1,1.0,1.0,1.0,300.0,204000,3500000.0,5.828571428571429
sion,1,18000,325.0,0,1.0,1.0,0.0,225.0,216000,3250000.0,6.646153846153846
sion,0,43000,500.0,1,1.0,1.0,2.0,498.0,516000,5000000.0,10.32
sion,2,65000,958.0,1,2.0,2.0,2.0,958.0,780000,9580000.0,8.1419624217119
sion,0,45000,511.0,1,1.0,1.0,1.0,500.0,540000,5110000.0,10.567514677103718
sion,2,65000,958.0,1,2.0,2.0,2.0,958.0,780000,9580000.0,8.1419624217119
sion,3,72000,1200.0,0,3.0,2.0,1.0,1100.0,864000,12000000.0,7.199999999999999
sion,0,50000,500.0,1,1.0,2.0,1.0,500.0,600000,5000000.0,12.0
sion,0,50000,500.0,1,1.0,2.0,1.0,500.0,600000,5000000.0,12.0
sion,2,64000,958.0,1,2.0,2.0,2.0,958.0,768000,9580000.0,8.01670146137787
sion,0,43000,511.0,1,1.0,1.0,1.0,511.0,516000,5110000.0,10.097847358121331
sion,2,63000,958.0,1,2.0,2.0,1.0,958.0,756000,9580000.0,7.89144050104384
sion,2,65000,958.0,1,2.0,2.0,2.0,958.0,780000,9580000.0,8.1419624217119
sion,2,45000,750.0,0,2.0,1.0,2.0,700.0,540000,7500000.0,7.199999999999999
sion,2,65000,958.0,1,2.0,2.0,2.0,958.0,780000,9580000.0,8.1419624217119
sion,2,64000,958.0,1,2.0,2.0,2.0,958.0,768000,9580000.0,8.01670146137787
sion,0,38000,600.0,0,1.0,1.0,1.0,500.0,456000,6000000.0,7.6
sion,0,33000,540.0,2,2.0,1.0,1.0,450.0,396000,5400000.0,7.333333333333333
sion,0,30000,600.0,2,2.0,2.0,0.0,500.0,360000,6000000.0,6.0
sion,0,38000,650.0,1,2.0,1.0,0.0,560.0,456000,6500000.0,7.015384615384615
sion,0,35000,600.0,1,2.0,1.0,0.0,500.0,420000,6000000.0,7.000000000000001
sion,3,72000,1300.0,0,3.0,2.0,1.0,1100.0,864000,13000000.0,6.646153846153846
sion,3,65000,1100.0,0,2.0,2.0,1.0,1000.0,780000,11000000.0,7.090909090909091
sion,2,45000,780.0,0,1.0,1.0,0.0,680.0,540000,7800000.0,6.923076923076923
sion,0,44000,600.0,0,1.0,1.0,0.0,500.0,528000,6000000.0,8.799999999999999
sion,2,70000,1050.0,0,2.0,1.0,2.0,850.0,840000,10500000.0,8.0
sion,0,42000,720.0,1,1.0,2.0,1.0,511.0,504000,7200000.0,7.000000000000001
sion,0,42000,720.0,1,1.0,2.0,1.0,511.0,504000,7200000.0,7.000000000000001
sion,3,100000,1370.0,1,4.0,4.0,1.0,1370.0,1200000,13700000.0,8.75912408759124
sion,2,65000,1255.0,1,2.0,3.0,1.0,955.0,780000,12550000.0,6.215139442231076
sion,0,49000,680.0,1,1.0,1.0,1.0,485.0,588000,6800000.0,8.647058823529411
sion,3,120000,1600.0,1,3.0,1.0,1.0,1150.0,1440000,16000000.0,9.0
sion,0,32000,528.0,1,2.0,1.0,2.0,490.0,384000,5280000.0,7.272727272727272
sion,0,37000,650.0,0,2.0,1.0,1.0,500.0,444000,6500000.0,6.830769230769231
sion,1,17000,400.0,1,1.0,1.0,1.0,350.0,204000,4000000.0,5.1
sion,0,36000,650.0,2,2.0,1.0,2.0,500.0,432000,6500000.0,6.646153846153846
sion,0,48000,850.0,0,2.0,2.0,2.0,800.0,576000,8500000.0,6.776470588235293
sion,2,50000,850.0,0,2.0,2.0,1.0,800.0,600000,8500000.0,7.0588235294117645
sion,2,52000,756.0,0,2.0,2.0,2.0,700.0,624000,7560000.0,8.253968253968253
sion,0,38000,550.0,2,2.0,1.0,1.0,450.0,456000,5500000.0,8.290909090909091
sion,2,8500,980.0,0,2.0,2.0,1.0,780.0,102000,9800000.0,1.0408163265306123
sion,0,32000,600.0,2,2.0,2.0,1.0,500.0,384000,6000000.0,6.4
tardeo,3,150000,1550.0,0,4.0,4.0,2.0,1400.0,1800000,15500000.0,11.612903225806452
tardeo,2,90000,1200.0,0,2.0,2.0,2.0,800.0,1080000,12000000.0,9.0
tardeo,2,45000,850.0,1,2.0,1.0,1.0,600.0,540000,8500000.0,6.352941176470588
tardeo,3,400000,2550.0,0,4.0,1.0,2.0,1788.0,4800000,25500000.0,18.823529411764707
tardeo,3,135000,1800.0,1,3.0,3.0,2.0,1400.0,1620000,18000000.0,9.0
tardeo,0,55000,700.0,0,1.0,1.0,1.0,500.0,660000,7000000.0,9.428571428571429
tardeo,2,80000,1350.0,0,2.0,1.0,0.0,1100.0,960000,13500000.0,7.111111111111111
tardeo,0,60000,760.0,0,1.0,1.0,0.0,530.0,720000,7600000.0,9.473684210526317
tardeo,2,135000,2000.0,1,3.0,1.0,2.0,1300.0,1620000,20000000.0,8.1
tardeo,2,90000,950.0,1,2.0,1.0,1.0,850.0,1080000,9500000.0,11.36842105263158
tardeo,3,250000,2500.0,1,3.0,3.0,2.0,2000.0,3000000,25000000.0,12.0
tardeo,3,150000,1600.0,1,3.0,3.0,2.0,1400.0,1800000,16000000.0,11.25
tardeo,2,140000,1100.0,0,2.0,1.0,1.0,940.0,1680000,11000000.0,15.272727272727272
tardeo,2,120000,1100.0,0,2.0,1.0,1.0,950.0,1440000,11000000.0,13.090909090909092
tardeo,3,250000,2200.0,0,4.0,1.0,2.0,1800.0,3000000,22000000.0,13.636363636363637
tardeo,3,130000,2000.0,0,3.0,2.0,1.0,1400.0,1560000,20000000.0,7.8
tardeo,0,28000,290.0,0,1.0,1.0,0.0,270.0,336000,2900000.0,11.586206896551724
tardeo,1,25000,300.0,2,1.0,1.0,1.0,250.0,300000,3000000.0,10.0
tardeo,0,50000,550.0,0,2.0,1.0,1.0,500.0,600000,5500000.0,10.909090909090908
tardeo,0,45000,550.0,0,2.0,1.0,1.0,500.0,540000,5500000.0,9.818181818181818
tardeo,2,72000,890.0,0,2.0,1.0,0.0,650.0,864000,8900000.0,9.707865168539326
tardeo,2,70000,1450.0,2,2.0,1.0,1.0,850.0,840000,14500000.0,5.793103448275862
tardeo,2,45000,500.0,0,2.0,1.0,1.0,500.0,540000,5000000.0,10.8
tardeo,0,48000,600.0,0,2.0,1.0,1.0,500.0,576000,6000000.0,9.6
tardeo,0,60000,620.0,0,1.0,1.0,2.0,500.0,720000,6200000.0,11.612903225806452
tardeo,3,350000,2400.0,0,3.0,1.0,1.0,1900.0,4200000,24000000.0,17.5
tardeo,1,45000,350.0,0,1.0,1.0,0.0,300.0,540000,3500000.0,15.428571428571429
tardeo,2,110000,1200.0,0,2.0,1.0,1.0,900.0,1320000,12000000.0,11.0
vidyavihar,2,45000,900.0,1,2.0,1.0,1.0,735.0,540000,9000000.0,6.0
vidyavihar,0,25000,950.0,2,2.0,1.0,1.0,600.0,300000,9500000.0,3.1578947368421053
vidyavihar,0,40000,750.0,1,2.0,1.0,1.0,500.0,480000,7500000.0,6.4
vidyavihar,3,60000,1450.0,2,3.0,1.0,1.0,1150.0,720000,14500000.0,4.965517241379311
vidyavihar,3,65000,1600.0,1,3.0,1.0,1.0,1350.0,780000,16000000.0,4.875
vidyavihar,2,28000,700.0,0,2.0,1.0,2.0,500.0,336000,7000000.0,4.8
vidyavihar,3,65000,1300.0,0,2.0,2.0,1.0,950.0,780000,13000000.0,6.0
vidyavihar,0,27000,660.0,2,2.0,1.0,1.0,600.0,324000,6600000.0,4.909090909090909
vidyavihar,1,20000,450.0,1,1.0,1.0,1.0,380.0,240000,4500000.0,5.333333333333334
vidyavihar,3,69900,2000.0,1,4.0,2.0,3.0,1100.0,838800,20000000.0,4.194
vidyavihar,3,70000,2000.0,1,4.0,2.0,3.0,1100.0,840000,20000000.0,4.2
vidyavihar,3,65000,1500.0,1,3.0,1.0,1.0,1257.0,780000,15000000.0,5.2
vidyavihar,3,90000,1450.0,0,3.0,3.0,1.0,1150.0,1080000,14500000.0,7.448275862068964
vikhroli,2,45000,750.0,1,2.0,1.0,1.0,650.0,540000,7500000.0,7.199999999999999
vikhroli,3,67000,1475.0,2,2.0,1.0,1.0,950.0,804000,14750000.0,5.450847457627119
vikhroli,2,57000,1000.0,1,2.0,1.0,1.0,777.0,684000,10000000.0,6.84
vikhroli,2,50000,850.0,1,2.0,1.0,1.0,794.0,600000,8500000.0,7.0588235294117645
